id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
3384,KATL,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,yes,KATL,ATL,KATL,ATL,http://www.atlanta-airport.com/,https://en.wikipedia.org/wiki/Hartsfield–Jackson_Atlanta_International_Airport,
19319,KATS,small_airport,Artesia Municipal Airport,32.8525009155,-104.468002319,3541.0,,US,US-NM,Artesia,no,KATS,ATS,KATS,ATS,,https://en.wikipedia.org/wiki/Artesia_Municipal_Airport,
19320,KATW,medium_airport,Appleton International Airport,44.258099,-88.519096,918.0,,US,US-WI,Appleton,yes,KATW,ATW,KATW,ATW,http://atwairport.com/,https://en.wikipedia.org/wiki/Outagamie_County_Regional_Airport,Outagamie County Regional Airport
3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749.0,,US,US-SD,Watertown,yes,KATY,ATY,KATY,ATY,,https://en.wikipedia.org/wiki/Watertown_Regional_Airport,
19321,KAUG,medium_airport,Augusta State Airport,44.320598602299995,-69.7973022461,352.0,,US,US-ME,Augusta,yes,KAUG,AUG,KAUG,AUG,,https://en.wikipedia.org/wiki/Augusta_State_Airport,
19322,KAUH,small_airport,Aurora Municipal Al Potter Field,40.8941,-97.994598,1803.0,,US,US-NE,Aurora,no,,,KAUH,AUH,,https://en.wikipedia.org/wiki/Aurora_Municipal_Airport_(Nebraska),
19323,KAUM,small_airport,Austin Municipal Airport,43.66500092,-92.93340302,1234.0,,US,US-MN,Austin,no,KAUM,AUM,KAUM,AUM,,https://en.wikipedia.org/wiki/Austin_Municipal_Airport,
19324,KAUN,small_airport,Auburn Municipal Airport,38.95479965,-121.0820007,1539.0,,US,US-CA,Auburn,no,KAUN,AUN,KAUN,AUN,,https://en.wikipedia.org/wiki/Auburn_Municipal_Airport,
19325,KAUO,small_airport,Auburn University Regional Airport,32.615101,-85.433998,777.0,,US,US-AL,Auburn,no,KAUO,AUO,KAUO,AUO,,https://en.wikipedia.org/wiki/Auburn-Opelika_Robert_G._Pitts_Airport,Auburn–Opelika Robert G. Pitts Field
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542.0,,US,US-TX,Austin,yes,KAUS,AUS,KAUS,AUS,http://www.ci.austin.tx.us/austinairport/,https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,"BSM, KBSM, Bergstrom AFB"
19326,KAUW,medium_airport,Wausau Downtown Airport,44.9262008667,-89.6266021729,1201.0,,US,US-WI,Wausau,no,KAUW,AUW,KAUW,AUW,http://www.ci.wausau.wi.us/Departments/Airport/GeneralInformation.aspx,https://en.wikipedia.org/wiki/Wausau_Downtown_Airport,
19327,KAVC,small_airport,Mecklenburg Brunswick Regional Airport,36.688301,-78.054497,441.0,,US,US-VA,Brodnax,no,,,KAVC,AVC,,,
19328,KAVK,small_airport,Alva Regional Airport,36.773201,-98.669899,1474.0,,US,US-OK,Alva,no,,,KAVK,AVK,,https://en.wikipedia.org/wiki/Alva_Regional_Airport,
3387,KAVL,medium_airport,Asheville Regional Airport,35.436199,-82.541801,2165.0,,US,US-NC,Asheville,yes,KAVL,AVL,KAVL,AVL,,https://en.wikipedia.org/wiki/Asheville_Regional_Airport,
19329,KAVO,small_airport,Avon Park Executive Airport,27.59119987,-81.52780151,160.0,,US,US-FL,Avon Park,no,KAVO,AVO,KAVO,AVO,,https://en.wikipedia.org/wiki/Avon_Park_Executive_Airport,
3388,KAVP,medium_airport,Wilkes Barre Scranton International Airport,41.338500976599995,-75.72339630130001,962.0,,US,US-PA,Wilkes-Barre/Scranton,yes,KAVP,AVP,KAVP,AVP,http://www.flyavp.com/,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport,
19330,KAVQ,small_airport,Marana Regional Airport,32.409065,-111.216199,2031.0,,US,US-AZ,Marana,no,KAVQ,AVW,KAVQ,AVQ,,https://en.wikipedia.org/wiki/Marana_Regional_Airport,"Avra Valley, Marana Auxiliary Army Airfield No. 2, Marana Field, Marana Northwest Regional, Rillito Field"
19331,KAVX,small_airport,Catalina Airport,33.4049,-118.416,1602.0,,US,US-CA,Avalon,no,KAVX,AVX,KAVX,AVX,http://www.catalinaconservancy.org/index.php?s=visit&p=pilot_information,https://en.wikipedia.org/wiki/Catalina_Airport,"CIB, Airport in the Sky"
19332,KAWG,small_airport,Washington Municipal Airport,41.276100158691406,-91.67340087890624,754.0,,US,US-IA,Washington,no,,,KAWG,AWG,,,
19333,KAWM,small_airport,West Memphis Municipal Airport,35.1351013184,-90.2343978882,212.0,,US,US-AR,West Memphis,no,KAWM,AWM,KAWM,AWM,,https://en.wikipedia.org/wiki/West_Memphis_Municipal_Airport,
19334,KAWO,medium_airport,Arlington Municipal Airport,48.161448,-122.158442,142.0,,US,US-WA,Arlington,yes,,,KAWO,AWO,,https://en.wikipedia.org/wiki/Arlington_Municipal_Airport_(Washington),
19335,KAXA,small_airport,Algona Municipal Airport,43.078104,-94.271836,1219.0,,US,US-IA,Algona,no,KAXA,AXG,KAXA,AXA,,https://en.wikipedia.org/wiki/Algona_Municipal_Airport,
19336,KAXH,small_airport,Houston Southwest Airport,29.5061,-95.476898,68.0,,US,US-TX,Rosharon,no,,,KAXH,AXH,http://houstonairport.com/,https://en.wikipedia.org/wiki/Houston_Southwest_Airport,Arcola
3389,KAXN,medium_airport,Chandler Field,45.866299,-95.394699,1425.0,,US,US-MN,Alexandria,no,KAXN,AXN,KAXN,AXN,,https://en.wikipedia.org/wiki/Alexandria_Municipal_Airport,
19337,KAXQ,small_airport,Clarion County Airport,41.2258,-79.441002,1458.0,,US,US-PA,Clarion,no,,,KAXQ,AXQ,https://www.clarionairport.com/,https://en.wikipedia.org/wiki/Clarion_County_Airport,
19338,KAXS,small_airport,Altus Quartz Mountain Regional Airport,34.697952,-99.3385,1433.0,,US,US-OK,Altus,no,KAXS,AXS,KAXS,AXS,,https://en.wikipedia.org/wiki/Altus/Quartz_Mountain_Regional_Airport,
19339,KAXV,small_airport,Neil Armstrong Airport,40.49340057,-84.29889679,913.0,,US,US-OH,Wapakoneta,no,KAXV,AXV,KAXV,AXV,,https://en.wikipedia.org/wiki/Neil_Armstrong_Airport,
19340,KAXX,small_airport,Angel Fire Airport,36.422001,-105.290001,8380.0,,US,US-NM,Angel Fire,no,KAXX,AXX,KAXX,AXX,,https://en.wikipedia.org/wiki/Angel_Fire_Airport,
19341,KAYS,small_airport,Waycross Ware County Airport,31.2490997314,-82.39550018310001,142.0,,US,US-GA,Waycross,no,KAYS,AYS,KAYS,AYS,,https://en.wikipedia.org/wiki/Waycross-Ware_County_Airport,
19342,KAYX,small_airport,Arnold Air Force Base,35.392601,-86.0858,1067.0,,US,US-TN,Manchester,no,,TUH,KAYX,AYX,http://www.arnold.af.mil/,https://en.wikipedia.org/wiki/Arnold_Air_Force_Base,
19343,KAZC,small_airport,Colorado City Municipal Airport,36.95919,-113.013166,4874.0,,US,US-AZ,Colorado City,no,,,KAZC,AZC,,https://en.wikipedia.org/wiki/Colorado_City_Municipal_Airport,L36
19344,KAZE,small_airport,Hazlehurst Airport,31.884700775146484,-82.64739990234375,255.0,,US,US-GA,Hazlehurst,no,,,KAZE,AZE,,,
3390,KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.234901428222656,-85.5521011352539,874.0,,US,US-MI,Kalamazoo,yes,KAZO,AZO,KAZO,AZO,,https://en.wikipedia.org/wiki/Kalamazoo-Battle_Creek_International_Airport,
3391,KBAB,medium_airport,Beale Air Force Base,39.136101,-121.436996,113.0,,US,US-CA,Beale Air Force Base,no,KBAB,BAB,KBAB,BAB,,https://en.wikipedia.org/wiki/Beale_Air_Force_Base,Marysville
3392,KBAD,medium_airport,Barksdale Air Force Base,32.501801,-93.662697,166.0,,US,US-LA,Bossier City,no,KBAD,BAD,KBAD,BAD,,https://en.wikipedia.org/wiki/Barksdale_Air_Force_Base,
3393,KBAF,medium_airport,Westfield-Barnes Regional Airport,42.157799,-72.715599,271.0,,US,US-MA,Westfield,no,KBAF,BAF,KBAF,BAF,,https://en.wikipedia.org/wiki/Westfield-Barnes_Regional_Airport,"Barnes Municipal Airport, Springfield"
3394,KBAK,medium_airport,Columbus Municipal Airport,39.262386,-85.895576,656.0,,US,US-IN,Columbus,no,KBAK,CLU,KBAK,BAK,,https://en.wikipedia.org/wiki/Columbus_Municipal_Airport_(Indiana),
19349,KBAM,small_airport,Battle Mountain Airport,40.598999023400005,-116.874000549,4532.0,,US,US-NV,Battle Mountain,no,KBAM,BAM,KBAM,BAM,http://www.battlemountainairport.com/default.htm,https://en.wikipedia.org/wiki/Battle_Mountain_Airport,Lander County Airport
19350,KBAX,small_airport,Huron County Memorial Airport,43.780201,-82.985397,763.0,,US,US-MI,Bad Axe,no,,,KBAX,BAX,,https://en.wikipedia.org/wiki/Huron_County_Memorial_Airport,E53
19351,KBAZ,medium_airport,New Braunfels Municipal Airport,29.7045,-98.042198,651.0,,US,US-TX,New Braunfels,no,KBAZ,,KBAZ,BAZ,https://www.nbtexas.org/2393/Airport---KBAZ,https://en.wikipedia.org/wiki/New_Braunfels_Regional_Airport,"3R5, Clear Springs AFB"
19352,KBBB,small_airport,Benson Municipal Airport,45.331902,-95.650597,1039.0,,US,US-MN,Benson,no,KBBB,BBB,KBBB,BBB,,https://en.wikipedia.org/wiki/Benson_Municipal_Airport_(Arizona),
19353,KBBD,medium_airport,Curtis Field,31.178931,-99.324732,1827.0,,US,US-TX,Brady,no,KBBD,BBD,KBBD,BBD,,https://en.wikipedia.org/wiki/Curtis_Field,
45961,KBBG,medium_airport,Branson Airport,36.532082,-93.200544,1302.0,,US,US-MO,Branson,yes,KBBG,BKG,KBBG,BBG,http://flybranson.com/,https://en.wikipedia.org/wiki/Branson_Airport,
19354,KBBP,small_airport,Marlboro County Jetport - H E Avent Field Airport,34.6217,-79.734398,147.0,,US,US-SC,Bennettsville,no,KBBP,BTN,KBBP,BBP,,https://en.wikipedia.org/wiki/Marlboro_County_Jetport,
19355,KBBW,small_airport,Broken Bow Municipal Airport,41.4365005493,-99.6421966553,2547.0,,US,US-NE,Broken Bow,no,KBBW,BBW,KBBW,BBW,,https://en.wikipedia.org/wiki/Broken_Bow_Municipal_Airport,
19356,KBCB,small_airport,Virginia Tech Montgomery Executive Airport,37.2075996399,-80.4077987671,2132.0,,US,US-VA,Blacksburg,no,KBCB,BCB,KBCB,BCB,http://www.vtbcb.com/index.php,https://en.wikipedia.org/wiki/Virginia_Tech_Montgomery_Executive_Airport,
19357,KBCE,medium_airport,Bryce Canyon Airport,37.706401825,-112.144996643,7590.0,,US,US-UT,Bryce Canyon,no,KBCE,BCE,KBCE,BCE,http://www.brycecanyonairport.com/,https://en.wikipedia.org/wiki/Bryce_Canyon_Airport,
19358,KBCK,small_airport,Black River Falls Area Airport,44.250702,-90.855301,836.0,,US,US-WI,Black River Falls,no,,,KBCK,BCK,,https://en.wikipedia.org/wiki/Black_River_Falls_Area_Airport,
19359,KBCT,medium_airport,Boca Raton Airport,26.3785,-80.107697,13.0,,US,US-FL,Boca Raton,no,KBCT,BCT,KBCT,BCT,,https://en.wikipedia.org/wiki/Boca_Raton_Airport,
3395,KBDE,medium_airport,Baudette International Airport,48.7284011841,-94.612197876,1086.0,,US,US-MN,Baudette,no,KBDE,BDE,KBDE,BDE,,https://en.wikipedia.org/wiki/Baudette_International_Airport,
19360,KBDG,small_airport,Blanding Municipal Airport,37.58330154,-109.4830017,5868.0,,US,US-UT,Blanding,no,KBDG,BDG,KBDG,BDG,,https://en.wikipedia.org/wiki/Blanding_Municipal_Airport,
16495,KBDH,small_airport,Willmar Municipal Airport John L Rice Field (2006),45.117552,-95.132259,1126.0,,US,US-MN,Willmar,no,KBDH,ILL,KBDH,BDH,http://www.willmarmn.gov/residents/travel-transportation/airport,https://en.wikipedia.org/wiki/Willmar_Municipal_Airport,
16496,KBDJ,small_airport,Boulder Junction Payzer Airport,46.1374015808,-89.64600372310001,1666.0,,US,US-WI,Boulder Junction,no,,,KBDJ,BDJ,,https://en.wikipedia.org/wiki/Boulder_Junction_Airport,
3396,KBDL,large_airport,Bradley International Airport,41.93851,-72.688066,173.0,,US,US-CT,Hartford,yes,KBDL,BDL,KBDL,BDL,http://www.bradleyairport.com/,https://en.wikipedia.org/wiki/Bradley_International_Airport,"HFD, Hartford"
16497,KBDN,small_airport,Bend Municipal Airport,44.09479904,-121.2009964,3460.0,,US,US-OR,Bend,no,,,KBDN,BDN,http://www.bend.or.us/index.aspx?page=47,https://en.wikipedia.org/wiki/Bend_Municipal_Airport,"KAEB, AEB, S07"
19361,KBDQ,small_airport,Morrilton Municipal Airport,35.1362,-92.713501,321.0,,US,US-AR,Morrilton,no,,,KBDQ,BDQ,,https://en.wikipedia.org/wiki/Morrilton_Municipal_Airport,
3397,KBDR,medium_airport,Igor I Sikorsky Memorial Airport,41.163502,-73.126198,9.0,,US,US-CT,Bridgeport,no,KBDR,BDR,KBDR,BDR,,https://en.wikipedia.org/wiki/Sikorsky_Memorial_Airport,
16498,KBDU,small_airport,Boulder Municipal Airport,40.039101,-105.226025,5288.0,,US,US-CO,Boulder,no,KBDU,WBU,KBDU,BDU,http://www.bouldercolorado.gov/index.php?option=com_content&view=article&id=201&Itemid=740,https://en.wikipedia.org/wiki/Boulder_Municipal_Airport,1V5
18730,KBEA,small_airport,Beeville Municipal Airport,28.361900329589844,-97.79100036621094,268.0,,US,US-TX,Beeville,no,,,KBEA,BEA,,,Formerly 3R0
19363,KBEC,small_airport,Beech Factory Airport,37.694499969499994,-97.21499633790002,1408.0,,US,US-KS,Wichita,no,KBEC,BEC,KBEC,BEC,,https://en.wikipedia.org/wiki/Beech_Factory_Airport,
3398,KBED,medium_airport,Laurence G Hanscom Field,42.470001,-71.289001,133.0,,US,US-MA,Bedford,yes,KBED,BED,KBED,BED,http://www.massport.com/hansc/,https://en.wikipedia.org/wiki/Hanscom_Field,Hanscom Air Force Base
19364,KBEH,small_airport,Southwest Michigan Regional Airport,42.128601074200006,-86.4284973145,643.0,,US,US-MI,Benton Harbor,no,KBEH,BEH,KBEH,BEH,http://www.swmiairport.com/1201.html,https://en.wikipedia.org/wiki/Southwest_Michigan_Regional_Airport,"Ross Field, Twin Cities Airport, St. Joseph City"
19365,KBFA,small_airport,Boyne Mountain Airport,45.165798,-84.924103,719.0,,US,US-MI,Boyne Falls,no,,,KBFA,BFA,,https://en.wikipedia.org/wiki/Boyne_Mountain_Airport,
3399,KBFD,medium_airport,Bradford Regional Airport,41.8031005859375,-78.64009857177734,2143.0,,US,US-PA,Bradford,yes,KBFD,BFD,KBFD,BFD,,https://en.wikipedia.org/wiki/Bradford_Regional_Airport,
19366,KBFE,small_airport,Terry County Airport,33.173099517822266,-102.19300079345705,3264.0,,US,US-TX,Brownfield,no,,,KBFE,BFE,,,
3400,KBFF,medium_airport,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,3967.0,,US,US-NE,Scottsbluff,yes,KBFF,BFF,KBFF,BFF,,https://en.wikipedia.org/wiki/Western_Nebraska_Regional_Airport,William B. Heilig Field
3401,KBFI,medium_airport,Boeing Field King County International Airport,47.529999,-122.302002,21.0,,US,US-WA,Seattle,yes,KBFI,BFI,KBFI,BFI,,https://en.wikipedia.org/wiki/Boeing_Field,
19367,KBFK,small_airport,Buffalo Municipal Airport,36.863300323486,-99.618698120117,1822.0,,US,US-OK,Buffalo,no,,,KBFK,BFK,http://www.buffalooklahoma.com/Airport.html,https://en.wikipedia.org/wiki/Buffalo_Municipal_Airport_(Oklahoma),OK57
3402,KBFL,medium_airport,Meadows Field,35.433601,-119.056999,510.0,,US,US-CA,Bakersfield,yes,KBFL,BFL,KBFL,BFL,,https://en.wikipedia.org/wiki/Meadows_Field_Airport,
3403,KBFM,medium_airport,Mobile Downtown Airport,30.626800537100003,-88.06809997559999,26.0,,US,US-AL,Mobile,no,KBFM,BFM,KBFM,BFM,,https://en.wikipedia.org/wiki/Mobile_Downtown_Airport,
19368,KBFR,small_airport,Virgil I Grissom Municipal Airport,38.84000015,-86.44539642,727.0,,US,US-IN,Bedford,no,KBFR,BFR,KBFR,BFR,,https://en.wikipedia.org/wiki/Virgil_I._Grissom_Municipal_Airport,
19370,KBGD,small_airport,Hutchinson County Airport,35.700901031499995,-101.393997192,3055.0,,US,US-TX,Borger,no,KBGD,BGD,KBGD,BGD,http://www.hutchinsoncountyairport.com/,https://en.wikipedia.org/wiki/Hutchinson_County_Airport,
19371,KBGE,small_airport,Decatur County Industrial Air Park,30.9715004,-84.63739777,141.0,,US,US-GA,Bainbridge,no,KBGE,BGE,KBGE,BGE,http://bainbridgega.com/chamber/airport.shtml,https://en.wikipedia.org/wiki/Decatur_County_Industrial_Air_Park,
19372,KBGF,small_airport,Winchester Municipal Airport,35.177502,-86.0662,979.0,,US,US-TN,Winchester,no,,,KBGF,BGF,,https://en.wikipedia.org/wiki/Winchester_Municipal_Airport,
3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636.0,,US,US-NY,Binghamton,yes,KBGM,BGM,KBGM,BGM,http://binghamtonairport.com/,https://en.wikipedia.org/wiki/Greater_Binghamton_Airport,"Broome County Airport, Edwin A Link Field"
3405,KBGR,medium_airport,Bangor International Airport,44.8074,-68.828102,192.0,,US,US-ME,Bangor,yes,KBGR,BGR,KBGR,BGR,,https://en.wikipedia.org/wiki/Bangor_International_Airport,
19373,KBHB,medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,83.0,,US,US-ME,Bar Harbor,yes,KBHB,BHB,KBHB,BHB,,https://en.wikipedia.org/wiki/Hancock_County-Bar_Harbor_Airport,
19374,KBHC,small_airport,Baxley Municipal Airport,31.71380043029785,-82.393798828125,201.0,,US,US-GA,Baxley,no,,,KBHC,BHC,,,
19375,KBHK,small_airport,Baker Municipal Airport,46.347599,-104.259002,2975.0,,US,US-MT,Baker,no,,,KBHK,BHK,,https://en.wikipedia.org/wiki/Baker_Municipal_Airport,3U6
3406,KBHM,medium_airport,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,650.0,,US,US-AL,Birmingham,yes,KBHM,BHM,KBHM,BHM,http://www.flybirmingham.com/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),
16500,KBID,small_airport,Block Island State Airport,41.168446,-71.578631,108.0,,US,US-RI,Block Island,yes,KBID,BID,KBID,BID,http://www.blockislandri.net/blockislandairport.htm,https://en.wikipedia.org/wiki/Block_Island_State_Airport,
19376,KBIE,small_airport,Beatrice Municipal Airport,40.3013,-96.754097,1324.0,,US,US-NE,Beatrice,no,KBIE,BIE,KBIE,BIE,http://beatriceairport.com/,https://en.wikipedia.org/wiki/Beatrice_Municipal_Airport,
3407,KBIF,medium_airport,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,3946.0,,US,US-TX,Fort Bliss/El Paso,no,KBIF,BIF,KBIF,BIF,https://www.bliss.army.mil/biggs/,https://en.wikipedia.org/wiki/Biggs_Army_Airfield,Fort Bliss
19377,KBIH,medium_airport,Eastern Sierra Regional Airport,37.3731,-118.363998,4124.0,,US,US-CA,Bishop,yes,KBIH,BIH,KBIH,BIH,http://www.inyocounty.us/Airport/index.html,https://en.wikipedia.org/wiki/Eastern_Sierra_Regional_Airport,
19378,KBIJ,small_airport,Early County Airport,31.397499084472656,-84.8947982788086,214.0,,US,US-GA,Blakely,no,,,KBIJ,BIJ,,,
3408,KBIL,medium_airport,Billings Logan International Airport,45.807701,-108.542999,3652.0,,US,US-MT,Billings,yes,KBIL,BIL,KBIL,BIL,,https://en.wikipedia.org/wiki/Billings_Logan_International_Airport,
3409,KBIS,medium_airport,Bismarck Municipal Airport,46.772701263427734,-100.74600219726562,1661.0,,US,US-ND,Bismarck,yes,KBIS,BIS,KBIS,BIS,http://bismarckairport.com/,https://en.wikipedia.org/wiki/Bismarck_Municipal_Airport,
19379,KBIV,small_airport,West Michigan Regional Airport,42.742901,-86.107399,698.0,,US,US-MI,Holland,no,,,KBIV,BIV,http://westmichiganregionalairport.com/,https://en.wikipedia.org/wiki/West_Michigan_Regional_Airport,Tulip City Airport
3410,KBIX,medium_airport,Keesler Air Force Base,30.4104003906,-88.92440032959999,33.0,,US,US-MS,Biloxi,no,KBIX,BIX,KBIX,BIX,,https://en.wikipedia.org/wiki/Keesler_Air_Force_Base,
3411,KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.908798,-105.116997,5673.0,,US,US-CO,Denver,yes,KBJC,BJC,KBJC,BJC,,https://en.wikipedia.org/wiki/Rocky_Mountain_Metropolitan_Airport,"Jefferson County Airport, Jeffco Airport"
19380,KBJI,medium_airport,Bemidji Regional Airport,47.50939941,-94.93370056,1391.0,,US,US-MN,Bemidji,no,KBJI,BJI,KBJI,BJI,http://www.bemidjiairport.org/,https://en.wikipedia.org/wiki/Bemidji_Regional_Airport,
19381,KBJJ,small_airport,Wayne County Airport,40.874801635699995,-81.88829803470001,1136.0,,US,US-OH,Wooster,no,KBJJ,BJJ,KBJJ,BJJ,http://www.woosterwaynecountyairport.com/,https://en.wikipedia.org/wiki/Wayne_County_Airport_(Ohio),
19382,KBKD,small_airport,Stephens County Airport,32.71900177,-98.8909988403,1284.0,,US,US-TX,Breckenridge,no,KBKD,BKD,KBKD,BKD,,,
3412,KBKE,medium_airport,Baker City Municipal Airport,44.8372993469,-117.808998108,3373.0,,US,US-OR,Baker City,no,KBKE,BKE,KBKE,BKE,http://www.bakeraircraft.com/,https://en.wikipedia.org/wiki/Baker_City_Municipal_Airport,
3413,KBKF,medium_airport,Buckley Space Force Base,39.701698,-104.751999,5662.0,,US,US-CO,Aurora,no,KBKF,BFK,KBKF,BKF,https://www.buckley.spaceforce.mil/,https://en.wikipedia.org/wiki/Buckley_Space_Force_Base,"Buckley AFB, Buckley ANGB, Denver NAS, Buckley Field, Demolition Bombing Range–Lowry Auxiliary Field"
3414,KBKL,medium_airport,Burke Lakefront Airport,41.51750183105469,-81.68329620361328,583.0,,US,US-OH,Cleveland,no,KBKL,BKL,KBKL,BKL,http://www.clevelandairport.com/site/470/default.aspx,https://en.wikipedia.org/wiki/Cleveland_Burke_Lakefront_Airport,
18839,KBKN,small_airport,Blackwell Tonkawa Municipal Airport,36.745098,-97.349602,1030.0,,US,US-OK,Blackwell,no,KBKN,,KBKN,BKN,,https://en.wikipedia.org/wiki/Blackwell%E2%80%93Tonkawa_Municipal_Airport,Formerly 4O3
19383,KBKS,small_airport,Brooks County Airport,27.20680046,-98.12120056,113.0,,US,US-TX,Falfurrias,no,,,KBKS,BKS,,,
19384,KBKT,small_airport,Allen C Perkinson Blackstone Army Air Field,37.0741996765,-77.9574966431,439.0,,US,US-VA,Blackstone,no,KBKT,BKT,KBKT,BKT,,https://en.wikipedia.org/wiki/Blackstone_Army_Airfield,
19385,KBKV,small_airport,Brooksville–Tampa Bay Regional Airport,28.469461,-82.457114,76.0,,US,US-FL,Brooksville,no,,,KBKV,BKV,,https://en.wikipedia.org/wiki/Brooksville%E2%80%93Tampa_Bay_Regional_Airport,Hernando County
3415,KBKW,medium_airport,Raleigh County Memorial Airport,37.7873,-81.124199,2504.0,,US,US-WV,Beaver,yes,KBKW,BKW,KBKW,BKW,,https://en.wikipedia.org/wiki/Beckley_Raleigh_County_Memorial_Airport,Beckley
19386,KBKX,small_airport,Brookings Regional Airport,44.304798,-96.816902,1648.0,,US,US-SD,Brookings,no,KBKX,BKX,KBKX,BKX,,https://en.wikipedia.org/wiki/Brookings_Regional_Airport,
19387,KBLF,medium_airport,Mercer County Airport,37.295799,-81.207703,2857.0,,US,US-WV,Bluefield,no,KBLF,BLF,KBLF,BLF,,https://en.wikipedia.org/wiki/Mercer_County_Airport_(West_Virginia),
19388,KBLH,medium_airport,Blythe Airport,33.6192016602,-114.717002869,399.0,,US,US-CA,Blythe,no,KBLH,BLH,KBLH,BLH,,https://en.wikipedia.org/wiki/Blythe_Airport,
